an;dep;icom;inom;reg;pop1;nomsst2;prod;fprod;mprod;impo1;fimpo1;mimpo1;rimpo1;rmimpo1;impo2;fimpo2;mimpo2;rimpo2;rmimpo2;dgf;fdgf;mdgf;rdgf;rmdgf;charge;fcharge;mcharge;perso;fperso;mperso;rperso;rmperso;achat;fachat;machat;rachat;rmachat;fin;ffin;mfin;rfin;rmfin;cont;fcont;mcont;rcont;rmcont;subv;fsubv;msubv;rsubv;rmsubv;res1;fres1;mres1;pth;fpth;mpth;tth;tmth;pfb;fpfb;mpfb;tfb;tmfb;pfnb;fpfnb;mpfnb;tfnb;tmfnb;ttp;tmtp;recinv;frecinv;mrecinv;emp;femp;memp;remp;rmemp;subr;fsubr;msubr;rsubr;rmsubr;fctva;ffctva;mfctva;rfctva;rmfctva;raff;fraff;mraff;rraff;rmraff;depinv;fdepinv;mdepinv;equip;fequip;mequip;requip;rmequip;remb;fremb;mremb;rremb;rmremb;repart;frepart;mrepart;rrepart;rmrepart;daff;fdaff;mdaff;rdaff;rmdaff;bf1;fbf1;mbf1;solde;fsolde;msolde;bf2;fbf2;mbf2;res2;fres2;mres2;ebf;febf;mebf;rebf;rmebf;caf;fcaf;mcaf;rcaf;rmcaf;cafn;fcafn;mcafn;rcafn;rmcafn;dette;fdette;mdette;rdette;rmdette;annu;fannu;mannu;rannu;rmannu;fdr;ffdr;mfdr;bth;fbth;mbth;bthexod;fbthexod;mbthexod;bfb;fbfb;mbfb;bfbexod;fbfbexod;mbfbexod;bfnb;fbfnb;mbfnb;bfnbexod;fbfnbexod;mbfnbexod;btafnb;fbtafnb;mbtafnb;btp;fbtp;mbtp;btpexod;fbtpexod;mbtpexod;ptafnb;fptafnb;mptafnb;tafnb;mtmtafnb;pcfe;fpcfe;mpcfe;cvaec;fcvaec;mcvaec;iferc;fiferc;miferc;tascomc;ftascomc;mtascomc;nomsst1;
2015;068;376;WITTENHEIM;044;14744;appartenant à un groupement fiscalisé (FPU);12850.40;871.57;1355.16;5108.83;346.50;531.64;39.76;39.23;851.92;57.78;105.97;6.63;7.82;2799.28;189.86;206.17;21.78;15.21;12659.65;858.63;1223.21;6932.47;470.19;663.88;54.76;54.27;2366.93;160.54;271.15;18.7;22.17;239.82;16.27;45.48;1.89;3.72;385.78;26.16;31.56;3.05;2.58;1300.52;88.21;96.76;10.27;7.91;190.75;12.94;131.95;1606.06;108.93;225.74;10.11;15.98;3253.42;220.66;294.59;18.83;22.48;62.72;4.25;5.44;49.2;59.11;0.0;0.0;8697.31;589.89;451.39;2047.30;138.86;79.22;23.54;17.55;2024.13;137.29;61.40;23.27;13.6;1078.95;73.18;42.32;12.41;9.38;0.00;0.00;0.00;0.0;0.0;7025.44;476.49;427.38;4322.98;293.20;268.35;61.53;62.79;937.58;63.59;92.81;13.35;21.72;0.00;0.00;9.83;0.0;2.3;0.00;0.00;0.00;0.0;0.0;-1671.87;-113.39;-24.00;0.00;0.00;0.36;-1671.87;-113.39;-23.64;1862.62;126.33;155.59;1445.36;98.03;215.32;11.25;15.89;1183.49;80.27;182.77;9.21;13.49;245.91;16.68;89.96;1.91;6.64;10817.29;733.67;944.11;84.18;69.67;1175.49;79.73;124.21;9.15;9.17;1006.04;68.23;231.55;15884.93;1077.38;1412.39;1123.39;76.19;136.30;17277.31;1171.82;1310.21;0.00;0.00;0.75;127.69;8.66;9.21;0.00;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;communes de 10 000 à 20 000 hab;
