an;dep;icom;inom;reg;pop1;nomsst2;prod;fprod;mprod;impo1;fimpo1;mimpo1;rimpo1;rmimpo1;impo2;fimpo2;mimpo2;rimpo2;rmimpo2;dgf;fdgf;mdgf;rdgf;rmdgf;charge;fcharge;mcharge;perso;fperso;mperso;rperso;rmperso;achat;fachat;machat;rachat;rmachat;fin;ffin;mfin;rfin;rmfin;cont;fcont;mcont;rcont;rmcont;subv;fsubv;msubv;rsubv;rmsubv;res1;fres1;mres1;pth;fpth;mpth;tth;tmth;pfb;fpfb;mpfb;tfb;tmfb;pfnb;fpfnb;mpfnb;tfnb;tmfnb;ttp;tmtp;recinv;frecinv;mrecinv;emp;femp;memp;remp;rmemp;subr;fsubr;msubr;rsubr;rmsubr;fctva;ffctva;mfctva;rfctva;rmfctva;raff;fraff;mraff;rraff;rmraff;depinv;fdepinv;mdepinv;equip;fequip;mequip;requip;rmequip;remb;fremb;mremb;rremb;rmremb;repart;frepart;mrepart;rrepart;rmrepart;daff;fdaff;mdaff;rdaff;rmdaff;bf1;fbf1;mbf1;solde;fsolde;msolde;bf2;fbf2;mbf2;res2;fres2;mres2;ebf;febf;mebf;rebf;rmebf;caf;fcaf;mcaf;rcaf;rmcaf;cafn;fcafn;mcafn;rcafn;rmcafn;dette;fdette;mdette;rdette;rmdette;annu;fannu;mannu;rannu;rmannu;fdr;ffdr;mfdr;bth;fbth;mbth;bthexod;fbthexod;mbthexod;bfb;fbfb;mbfb;bfbexod;fbfbexod;mbfbexod;bfnb;fbfnb;mbfnb;bfnbexod;fbfnbexod;mbfnbexod;btafnb;fbtafnb;mbtafnb;btp;fbtp;mbtp;btpexod;fbtpexod;mbtpexod;ptafnb;fptafnb;mptafnb;tafnb;mtmtafnb;pcfe;fpcfe;mpcfe;cvaec;fcvaec;mcvaec;iferc;fiferc;miferc;tascomc;ftascomc;mtascomc;nomsst1;
2013;068;376;WITTENHEIM;042;14403;appartenant à un groupement fiscalisé (FPU);13210.12;917.18;1336.52;4679.59;324.90;511.28;35.42;38.25;891.52;61.90;92.29;6.75;6.91;3134.45;217.63;235.69;23.73;17.63;13198.46;916.37;1204.21;6405.59;444.74;635.99;48.53;52.81;2823.27;196.02;280.68;21.39;23.31;189.76;13.18;35.09;1.44;2.91;384.43;26.69;30.45;2.91;2.53;1371.31;95.21;98.37;10.39;8.17;11.66;0.81;132.31;1379.40;95.77;213.58;10.11;15.68;3069.68;213.13;286.89;18.46;22.75;67.55;4.69;5.09;49.2;58.94;0.0;0.0;5109.51;354.75;496.94;2000.00;138.86;95.45;39.14;19.21;364.34;25.30;69.53;7.13;13.99;429.55;29.82;40.13;8.41;8.08;0.00;0.00;0.00;0.0;0.0;6139.34;426.25;518.24;5386.91;374.01;386.73;87.74;74.62;622.29;43.21;84.78;10.14;16.36;0.00;0.00;0.06;0.0;0.01;0.00;0.00;0.01;0.0;0.0;1029.83;71.50;21.30;0.00;0.00;-0.02;1029.83;71.50;21.28;-1018.17;-70.69;111.03;1308.94;90.88;214.93;9.91;16.08;1078.58;74.89;179.55;8.16;13.43;456.29;31.68;94.77;3.45;7.09;6901.68;479.18;963.73;52.25;72.11;808.72;56.15;118.02;6.12;8.83;124.46;8.64;189.28;13643.42;947.26;1362.47;2253.92;156.49;131.88;16628.44;1154.51;1260.83;0.00;0.00;0.68;137.51;9.55;8.64;0.00;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;communes de 10 000 à 20 000 hab;
