an;dep;icom;inom;reg;pop1;nomsst2;prod;fprod;mprod;impo1;fimpo1;mimpo1;rimpo1;rmimpo1;impo2;fimpo2;mimpo2;rmimpo2;dgf;fdgf;mdgf;rdgf;rmdgf;charge;fcharge;mcharge;perso;fperso;mperso;rperso;rmperso;achat;fachat;machat;rachat;rmachat;fin;ffin;mfin;rfin;rmfin;cont;fcont;mcont;rcont;rmcont;subv;fsubv;msubv;rsubv;rmsubv;res1;fres1;mres1;pth;fpth;mpth;tth;tmth;pfb;fpfb;mpfb;tfb;tmfb;pfnb;fpfnb;mpfnb;tfnb;tmfnb;ttp;tmtp;recinv;frecinv;mrecinv;emp;femp;memp;remp;rmemp;subr;fsubr;msubr;rsubr;rmsubr;fctva;ffctva;mfctva;rfctva;rmfctva;raff;fraff;mraff;rraff;rmraff;depinv;fdepinv;mdepinv;equip;fequip;mequip;requip;rmequip;remb;fremb;mremb;rremb;rmremb;repart;frepart;mrepart;rrepart;rmrepart;daff;fdaff;mdaff;rdaff;rmdaff;bf1;fbf1;mbf1;solde;fsolde;msolde;bf2;fbf2;mbf2;res2;fres2;mres2;ebf;febf;mebf;rebf;rmebf;caf;fcaf;mcaf;rcaf;rmcaf;cafn;fcafn;mcafn;rcafn;rmcafn;dette;fdette;mdette;rdette;rmdette;annu;fannu;mannu;rannu;rmannu;fdr;ffdr;mfdr;bth;fbth;mbth;bthexod;fbthexod;mbthexod;bfb;fbfb;mbfb;bfbexod;fbfbexod;mbfbexod;bfnb;fbfnb;mbfnb;bfnbexod;fbfnbexod;mbfnbexod;btafnb;fbtafnb;mbtafnb;btp;fbtp;mbtp;btpexod;fbtpexod;mbtpexod;ptafnb;fptafnb;mptafnb;tafnb;mtmtafnb;pcfe;fpcfe;mpcfe;cvaec;fcvaec;mcvaec;iferc;fiferc;miferc;tascomc;ftascomc;mtascomc;nomsst1;encdbr;fencdbr;rencdbr;mencdbr;rmencdbr;pfcaf;fpfcaf;mpfcaf;cfcaf;fcfcaf;mcfcaf;det2cal;fdet2cal;rdet2cal;mdet2cal;rmdet2cal;column_220
2019;055;039;BEAUMONT-EN-VERDUNOIS;044;0;appartenant à un groupement fiscalisé (FPU);21.44;0.0;932.11;11.72;0.0;253.73;54.68;27.96;9.6;0.0;102.31;11.27;2.03;0.0;202.5;9.47;22.31;16.12;0.0;720.78;1.49;0.0;203.87;9.24;29.94;4.83;0.0;252.23;29.94;37.04;0.0;0.0;14.6;0.0;2.14;0.0;0.0;78.71;0.0;11.56;0.4;0.0;24.57;2.48;3.61;5.32;0.0;211.33;0.0;0.0;115.22;0.0;10.67;0.0;0.0;105.47;0.0;11.99;12.26;0.0;60.57;108.17;32.89;0.0;0.0;0.0;0.0;548.19;0.0;0.0;94.71;0.0;17.28;0.0;0.0;149.5;0.0;27.27;0.0;0.0;54.32;0.0;9.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;555.79;0.0;0.0;439.89;0.0;79.15;0.0;0.0;88.81;0.0;15.98;0.0;0.0;0.08;0.0;0.01;0.0;0.0;0.07;0.0;0.01;0.0;0.0;7.6;0.0;0.0;0.47;0.0;0.0;8.07;5.32;0.0;203.26;5.32;0.0;229.36;24.83;25.27;5.32;0.0;226.68;24.83;24.98;5.32;0.0;137.87;24.83;15.19;0.0;0.0;602.48;0.0;66.38;0.0;0.0;102.76;0.0;11.32;162.84;0.0;1075.77;0.0;0.0;1079.35;0.0;0.0;21.81;0.0;0.0;879.5;0.0;0.0;0.83;11.34;0.0;184.15;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;communes de moins de 250 hab;0.0;0.0;0.0;583.88;64.33;21.44;0.0;907.62;16.12;0.0;680.94;0.0;0.0;0.0;583.88;64.33;

