an;dep;icom;inom;reg;pop1;nomsst2;prod;fprod;mprod;impo1;fimpo1;mimpo1;rimpo1;rmimpo1;impo2;fimpo2;mimpo2;rmimpo2;dgf;fdgf;mdgf;rdgf;rmdgf;charge;fcharge;mcharge;perso;fperso;mperso;rperso;rmperso;achat;fachat;machat;rachat;rmachat;fin;ffin;mfin;rfin;rmfin;cont;fcont;mcont;rcont;rmcont;subv;fsubv;msubv;rsubv;rmsubv;res1;fres1;mres1;pth;fpth;mpth;tth;tmth;pfb;fpfb;mpfb;tfb;tmfb;pfnb;fpfnb;mpfnb;tfnb;tmfnb;ttp;tmtp;recinv;frecinv;mrecinv;emp;femp;memp;remp;rmemp;subr;fsubr;msubr;rsubr;rmsubr;fctva;ffctva;mfctva;rfctva;rmfctva;raff;fraff;mraff;rraff;rmraff;depinv;fdepinv;mdepinv;equip;fequip;mequip;requip;rmequip;remb;fremb;mremb;rremb;rmremb;repart;frepart;mrepart;rrepart;rmrepart;daff;fdaff;mdaff;rdaff;rmdaff;bf1;fbf1;mbf1;solde;fsolde;msolde;bf2;fbf2;mbf2;res2;fres2;mres2;ebf;febf;mebf;rebf;rmebf;caf;fcaf;mcaf;rcaf;rmcaf;cafn;fcafn;mcafn;rcafn;rmcafn;dette;fdette;mdette;rdette;rmdette;annu;fannu;mannu;rannu;rmannu;fdr;ffdr;mfdr;bth;fbth;mbth;bthexod;fbthexod;mbthexod;bfb;fbfb;mbfb;bfbexod;fbfbexod;mbfbexod;bfnb;fbfnb;mbfnb;bfnbexod;fbfnbexod;mbfnbexod;btafnb;fbtafnb;mbtafnb;btp;fbtp;mbtp;btpexod;fbtpexod;mbtpexod;ptafnb;fptafnb;mptafnb;tafnb;mtmtafnb;pcfe;fpcfe;mpcfe;cvaec;fcvaec;mcvaec;iferc;fiferc;miferc;tascomc;ftascomc;mtascomc;nomsst1;encdbr;fencdbr;rencdbr;mencdbr;rmencdbr;pfcaf;fpfcaf;mpfcaf;cfcaf;fcfcaf;mcfcaf;det2cal;fdet2cal;rdet2cal;mdet2cal;rmdet2cal;column_220
2018;055;039;BEAUMONT-EN-VERDUNOIS;044;0;appartenant à un groupement fiscalisé (FPU);21.56;0.0;908.76;12.0;0.0;244.56;55.67;27.53;9.73;0.0;98.16;11.05;2.03;0.0;199.95;9.42;22.5;27.24;0.0;707.35;1.35;0.0;202.11;4.96;30.07;15.99;0.0;244.31;58.7;36.35;0.0;0.0;15.48;0.0;2.3;0.0;0.0;80.34;0.0;11.95;0.5;0.0;23.98;1.84;3.57;-5.68;0.0;201.41;0.0;0.0;110.61;0.0;10.52;0.0;0.0;101.52;0.0;11.99;12.0;0.0;58.98;108.17;33.12;0.0;0.0;0.0;0.0;515.76;0.0;0.0;85.67;0.0;16.61;0.0;0.0;138.13;0.0;26.78;0.0;0.0;52.78;0.0;10.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;519.71;0.0;0.0;413.76;0.0;79.61;0.0;0.0;81.43;0.0;15.67;0.0;0.0;0.09;0.0;0.02;0.0;0.0;0.01;0.0;0.0;0.0;0.0;3.95;0.0;0.0;-1.7;0.0;0.0;2.26;-5.68;0.0;199.16;-5.68;0.0;223.84;-26.35;25.19;-5.68;0.0;216.36;-26.35;24.35;-5.68;0.0;134.93;-26.35;15.19;0.0;0.0;589.09;0.0;66.3;0.0;0.0;96.34;0.0;10.84;157.51;0.0;1031.78;0.0;0.0;1051.22;0.0;0.0;20.44;0.0;0.0;847.01;0.0;0.0;0.84;11.09;0.0;178.11;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;communes de moins de 250 hab;0.0;0.0;0.0;568.77;64.01;21.56;0.0;888.5;27.24;0.0;672.14;0.0;0.0;0.0;568.77;64.01;

